"","V1","V2","V3","V4"
"result.1911","Math and Logic","Physical Science and Engineering","Life Sciences","Computer Science"
"result.1912","Math and Logic","Physical Science and Engineering","Life Sciences","Business"
"result.1913","Math and Logic","Physical Science and Engineering","Computer Science","Business"
"result.1914","Math and Logic","Physical Science and Engineering","Business","Business"
"result.1915","Math and Logic","Physical Science and Engineering","Business","Data Science"
"result.1916","Math and Logic","Physical Science and Engineering","Business","Computer Science"
"result.1917","Math and Logic","Physical Science and Engineering","Business","Computer Science"
"result.1918","Math and Logic","Physical Science and Engineering","Business","Life Sciences"
"result.1919","Math and Logic","Physical Science and Engineering","Business","Physical Science and Engineering"
"result.1920","Math and Logic","Physical Science and Engineering","Business","Social Sciences"
"result.1921","Math and Logic","Physical Science and Engineering","Business","Data Science"
"result.1922","Math and Logic","Physical Science and Engineering","Business","Computer Science"
"result.1923","Math and Logic","Physical Science and Engineering","Business","Computer Science"
"result.1924","Math and Logic","Physical Science and Engineering","Business","Life Sciences"
"result.1925","Math and Logic","Physical Science and Engineering","Business","Physical Science and Engineering"
"result.1926","Math and Logic","Physical Science and Engineering","Business","Social Sciences"
"result.1927","Math and Logic","Physical Science and Engineering","Data Science","Computer Science"
"result.1928","Math and Logic","Physical Science and Engineering","Data Science","Computer Science"
"result.1929","Math and Logic","Physical Science and Engineering","Data Science","Life Sciences"
"result.1930","Math and Logic","Physical Science and Engineering","Data Science","Physical Science and Engineering"
"result.1931","Math and Logic","Physical Science and Engineering","Data Science","Social Sciences"
"result.1932","Math and Logic","Physical Science and Engineering","Computer Science","Computer Science"
"result.1933","Math and Logic","Physical Science and Engineering","Computer Science","Life Sciences"
"result.1934","Math and Logic","Physical Science and Engineering","Computer Science","Physical Science and Engineering"
"result.1935","Math and Logic","Physical Science and Engineering","Computer Science","Social Sciences"
"result.1936","Math and Logic","Physical Science and Engineering","Computer Science","Life Sciences"
"result.1937","Math and Logic","Physical Science and Engineering","Computer Science","Physical Science and Engineering"
"result.1938","Math and Logic","Physical Science and Engineering","Computer Science","Social Sciences"
"result.1939","Math and Logic","Physical Science and Engineering","Life Sciences","Physical Science and Engineering"
"result.1940","Math and Logic","Physical Science and Engineering","Life Sciences","Social Sciences"
"result.1941","Math and Logic","Physical Science and Engineering","Physical Science and Engineering","Social Sciences"
"result.1942","Math and Logic","Business","Business","Data Science"
"result.1943","Math and Logic","Business","Business","Computer Science"
"result.1944","Math and Logic","Business","Business","Computer Science"
"result.1945","Math and Logic","Business","Business","Life Sciences"
"result.1946","Math and Logic","Business","Business","Physical Science and Engineering"
"result.1947","Math and Logic","Business","Business","Social Sciences"
"result.1948","Math and Logic","Business","Data Science","Computer Science"
"result.1949","Math and Logic","Business","Data Science","Computer Science"
"result.1950","Math and Logic","Business","Data Science","Life Sciences"
"result.1951","Math and Logic","Business","Data Science","Physical Science and Engineering"
"result.1952","Math and Logic","Business","Data Science","Social Sciences"
"result.1953","Math and Logic","Business","Computer Science","Computer Science"
"result.1954","Math and Logic","Business","Computer Science","Life Sciences"
"result.1955","Math and Logic","Business","Computer Science","Physical Science and Engineering"
"result.1956","Math and Logic","Business","Computer Science","Social Sciences"
"result.1957","Math and Logic","Business","Computer Science","Life Sciences"
"result.1958","Math and Logic","Business","Computer Science","Physical Science and Engineering"
"result.1959","Math and Logic","Business","Computer Science","Social Sciences"
"result.1960","Math and Logic","Business","Life Sciences","Physical Science and Engineering"
"result.1961","Math and Logic","Business","Life Sciences","Social Sciences"
"result.1962","Math and Logic","Business","Physical Science and Engineering","Social Sciences"
"result.1963","Math and Logic","Business","Data Science","Computer Science"
"result.1964","Math and Logic","Business","Data Science","Computer Science"
"result.1965","Math and Logic","Business","Data Science","Life Sciences"
"result.1966","Math and Logic","Business","Data Science","Physical Science and Engineering"
"result.1967","Math and Logic","Business","Data Science","Social Sciences"
"result.1968","Math and Logic","Business","Computer Science","Computer Science"
"result.1969","Math and Logic","Business","Computer Science","Life Sciences"
"result.1970","Math and Logic","Business","Computer Science","Physical Science and Engineering"
"result.1971","Math and Logic","Business","Computer Science","Social Sciences"
"result.1972","Math and Logic","Business","Computer Science","Life Sciences"
"result.1973","Math and Logic","Business","Computer Science","Physical Science and Engineering"
"result.1974","Math and Logic","Business","Computer Science","Social Sciences"
"result.1975","Math and Logic","Business","Life Sciences","Physical Science and Engineering"
"result.1976","Math and Logic","Business","Life Sciences","Social Sciences"
"result.1977","Math and Logic","Business","Physical Science and Engineering","Social Sciences"
"result.1978","Math and Logic","Data Science","Arts and Humanities","Computer Science"
"result.1979","Math and Logic","Data Science","Computer Science","Computer Science"
"result.1980","Math and Logic","Data Science","Computer Science","Life Sciences"
"result.1981","Math and Logic","Data Science","Computer Science","Physical Science and Engineering"
"result.1982","Math and Logic","Data Science","Computer Science","Social Sciences"
"result.1983","Math and Logic","Data Science","Computer Science","Life Sciences"
"result.1984","Math and Logic","Data Science","Computer Science","Physical Science and Engineering"
"result.1985","Math and Logic","Data Science","Computer Science","Social Sciences"
"result.1986","Math and Logic","Data Science","Life Sciences","Physical Science and Engineering"
"result.1987","Math and Logic","Data Science","Life Sciences","Social Sciences"
"result.1988","Math and Logic","Data Science","Physical Science and Engineering","Social Sciences"
"result.1989","Math and Logic","Arts and Humanities","Life Sciences","Computer Science"
"result.1990","Math and Logic","Arts and Humanities","Life Sciences","Business"
"result.1991","Math and Logic","Arts and Humanities","Computer Science","Business"
